seed,scenario,layout_id,split,method,fixture_type,visible_hint,estimated_fixture,action,confidence,fixture_correct,parameter_error,success,first_attempt_success,repeated_failure,force_violation,damage,path_efficiency,energy,predicted_success,calibration_brier,stress_level,prob_free,prob_clamp,prob_hinge,prob_slot,prob_suction,prob_tether,risk_budget,fixed_risk_score
0,12016,combined_fixture_stress_0_12016_slot,combined_fixture_stress,latent_fixture_inference_v5,slot,unknown,clamp,release_clamp_pull,0.42643,0,0.66000,0,0,1,0,0,0.13400,2.10771,0.01679,0.00028,0.55,0.04500,0.42643,0.14197,0.23073,0.07778,0.07809,0.12,0.00000
0,12017,combined_fixture_stress_0_12017_suction,combined_fixture_stress,prototype_system_id,suction,free,suction,peel_then_translate,0.55456,1,0.25000,0,0,1,0,0,0.05500,2.29635,0.56272,0.31665,0.55,0.00545,0.16590,0.06395,0.09621,0.55456,0.11391,0.12,0.00000
0,12017,combined_fixture_stress_0_12017_suction,combined_fixture_stress,calibrated_prototype_system_id,suction,free,suction,peel_then_translate,0.58196,1,0.25500,1,1,0,0,0,0.67450,2.07952,0.59281,0.16580,0.55,0.10783,0.12386,0.04218,0.06516,0.58196,0.07902,0.12,0.00000
0,12017,combined_fixture_stress_0_12017_suction,combined_fixture_stress,random_forest_probe_classifier,suction,free,suction,peel_then_translate,0.81299,1,0.24496,0,0,1,0,0,0.05550,2.29617,0.64857,0.42065,0.55,0.00068,0.16675,0.00313,0.00501,0.81299,0.01144,0.12,0.00000
0,12017,combined_fixture_stress_0_12017_suction,combined_fixture_stress,bayesian_fixture_belief,suction,free,suction,peel_then_translate,0.35265,1,0.29280,1,1,0,0,0,0.67072,2.08084,0.53223,0.21881,0.55,0.16292,0.14873,0.10460,0.11078,0.35265,0.12032,0.12,0.00000
0,12017,combined_fixture_stress_0_12017_suction,combined_fixture_stress,robust_impedance_planner,suction,free,suction,peel_then_translate,0.52999,1,0.35778,1,1,0,0,0,0.66422,2.08312,0.59100,0.16728,0.55,0.06330,0.14711,0.06801,0.08864,0.52999,0.10294,0.12,0.00000
0,12017,combined_fixture_stress_0_12017_suction,combined_fixture_stress,adaptive_probe_then_act,suction,free,suction,peel_then_translate,0.64179,1,0.20866,0,0,1,0,1,0.02661,2.29490,0.63456,0.40267,0.55,0.05593,0.10179,0.06630,0.06233,0.64179,0.07185,0.12,0.45000
0,12017,combined_fixture_stress_0_12017_suction,combined_fixture_stress,particle_filter_fixture,suction,free,suction,peel_then_translate,0.67919,1,0.28000,0,0,1,0,0,0.05200,2.29740,0.56786,0.32246,0.55,0.00274,0.14716,0.03578,0.05745,0.67919,0.07768,0.12,0.00000
0,12017,combined_fixture_stress_0_12017_suction,combined_fixture_stress,latent_fixture_inference_v5,suction,free,suction,peel_then_translate,0.61653,1,0.16684,1,1,0,0,0,0.68332,2.07644,0.64970,0.12271,0.55,0.05047,0.14321,0.04857,0.06160,0.61653,0.07962,0.12,0.00000
0,12018,combined_fixture_stress_0_12018_tether,combined_fixture_stress,prototype_system_id,tether,unknown,tether,unwind_tether,0.25918,1,0.25000,1,1,0,0,0,0.67500,1.88188,0.49369,0.25635,0.55,0.09908,0.07532,0.15560,0.20568,0.20514,0.25918,0.12,0.00000
0,12018,combined_fixture_stress_0_12018_tether,combined_fixture_stress,calibrated_prototype_system_id,tether,unknown,tether,unwind_tether,0.27126,1,0.25500,0,1,0,1,0,0.30352,2.58206,0.51848,0.23186,0.55,0.09400,0.07328,0.15003,0.20603,0.20540,0.27126,0.12,0.55000
0,12018,combined_fixture_stress_0_12018_tether,combined_fixture_stress,random_forest_probe_classifier,tether,unknown,slot,follow_slot_axis,0.23352,0,0.80000,0,0,1,1,0,0.05400,2.77613,0.01571,0.00025,0.55,0.00182,0.11572,0.18550,0.23352,0.23098,0.23245,0.12,0.55000
0,12018,combined_fixture_stress_0_12018_tether,combined_fixture_stress,bayesian_fixture_belief,tether,unknown,tether,unwind_tether,0.24478,1,0.29280,1,1,0,0,0,0.67072,1.88338,0.49683,0.25318,0.55,0.12079,0.16922,0.14625,0.16140,0.15754,0.24478,0.12,0.00000
0,12018,combined_fixture_stress_0_12018_tether,combined_fixture_stress,robust_impedance_planner,tether,unknown,tether,cautious_probe_pull,0.26665,1,0.33983,0,1,0,0,1,0.29971,1.88503,0.17955,0.67313,0.55,0.09951,0.10265,0.14864,0.19222,0.19033,0.26665,0.12,0.45000
0,12018,combined_fixture_stress_0_12018_tether,combined_fixture_stress,adaptive_probe_then_act,tether,unknown,tether,cautious_probe_pull,0.34207,1,0.23263,0,0,1,1,0,0.02553,2.79828,0.19425,0.03773,0.55,0.08801,0.07864,0.12202,0.21836,0.15090,0.34207,0.12,0.55000
0,12018,combined_fixture_stress_0_12018_tether,combined_fixture_stress,particle_filter_fixture,tether,unknown,tether,unwind_tether,0.31878,1,0.28000,1,1,0,0,0,0.67200,1.88293,0.48871,0.26142,0.55,0.05840,0.20969,0.11077,0.15324,0.14913,0.31878,0.12,0.00000
0,12018,combined_fixture_stress_0_12018_tether,combined_fixture_stress,latent_fixture_inference_v5,tether,unknown,tether,cautious_probe_pull,0.31713,1,0.18780,0,0,1,1,1,0.02755,2.79671,0.21155,0.04475,0.55,0.06290,0.25452,0.10412,0.13340,0.12794,0.31713,0.12,1.00000
0,12019,combined_fixture_stress_0_12019_free,combined_fixture_stress,prototype_system_id,free,unknown,free,direct_translate,0.80933,1,0.25000,1,1,0,0,0,0.79500,1.85436,0.73164,0.07202,0.55,0.80933,0.00846,0.08129,0.04134,0.01860,0.04098,0.12,0.00000
0,12019,combined_fixture_stress_0_12019_free,combined_fixture_stress,calibrated_prototype_system_id,free,unknown,free,direct_translate,0.79650,1,0.25500,1,1,0,0,0,0.79450,1.85453,0.75574,0.05967,0.55,0.79650,0.02836,0.06195,0.04091,0.03154,0.04074,0.12,0.00000
0,12019,combined_fixture_stress_0_12019_free,combined_fixture_stress,random_forest_probe_classifier,free,unknown,free,direct_translate,0.76410,1,0.24887,0,1,0,1,0,0.35780,2.55432,0.75952,0.05783,0.55,0.76410,0.04667,0.05182,0.06336,0.03298,0.04108,0.12,0.55000
0,12019,combined_fixture_stress_0_12019_free,combined_fixture_stress,bayesian_fixture_belief,free,unknown,free,direct_translate,0.28069,1,0.29280,1,1,0,0,0,0.79072,1.85585,0.62295,0.14217,0.55,0.28069,0.12813,0.16423,0.14984,0.13255,0.14457,0.12,0.00000
0,12019,combined_fixture_stress_0_12019_free,combined_fixture_stress,robust_impedance_planner,free,unknown,free,direct_translate,0.65705,1,0.34115,1,1,0,0,0,0.78589,1.85755,0.73724,0.06904,0.55,0.65705,0.05078,0.09558,0.07145,0.05584,0.06930,0.12,0.00000
0,12019,combined_fixture_stress_0_12019_free,combined_fixture_stress,adaptive_probe_then_act,free,unknown,free,direct_translate,0.70714,1,0.20343,1,1,0,0,0,0.79966,1.85273,0.76825,0.05371,0.55,0.70714,0.04435,0.08828,0.05740,0.04729,0.05554,0.12,0.00000
0,12019,combined_fixture_stress_0_12019_free,combined_fixture_stress,particle_filter_fixture,free,unknown,free,direct_translate,0.57412,1,0.28000,0,1,0,0,1,0.35640,1.85541,0.66400,0.11290,0.55,0.57412,0.07088,0.11331,0.10973,0.05495,0.07700,0.12,0.45000
0,12019,combined_fixture_stress_0_12019_free,combined_fixture_stress,latent_fixture_inference_v5,free,unknown,free,cautious_probe_pull,0.37413,1,0.18381,0,0,1,0,1,0.02773,2.11104,0.44764,0.20038,0.55,0.37413,0.11459,0.14708,0.15331,0.09521,0.11568,0.12,0.45000
1,12012,combined_fixture_stress_1_12012_clamp,combined_fixture_stress,prototype_system_id,clamp,unknown,clamp,release_clamp_pull,0.39980,1,0.25000,1,0,0,0,0,0.79500,1.87739,0.52654,0.22417,0.55,0.01140,0.39980,0.10063,0.05496,0.12317,0.31004,0.12,0.00000
1,12012,combined_fixture_stress_1_12012_clamp,combined_fixture_stress,calibrated_prototype_system_id,clamp,unknown,clamp,release_clamp_pull,0.41691,1,0.25500,0,0,1,0,0,0.17450,2.09457,0.55342,0.30627,0.55,0.02997,0.41691,0.08799,0.05391,0.10709,0.30413,0.12,0.00000
1,12012,combined_fixture_stress_1_12012_clamp,combined_fixture_stress,random_forest_probe_classifier,clamp,unknown,clamp,release_clamp_pull,0.55010,1,0.26599,1,1,0,0,0,0.79340,1.87795,0.58394,0.17311,0.55,0.00049,0.55010,0.05169,0.09830,0.06876,0.23067,0.12,0.00000
1,12012,combined_fixture_stress_1_12012_clamp,combined_fixture_stress,bayesian_fixture_belief,clamp,unknown,clamp,release_clamp_pull,0.24682,1,0.29280,1,1,0,0,0,0.79072,1.87889,0.50508,0.24495,0.55,0.10335,0.24682,0.12425,0.11873,0.16493,0.24191,0.12,0.00000
1,12012,combined_fixture_stress_1_12012_clamp,combined_fixture_stress,robust_impedance_planner,clamp,unknown,clamp,cautious_probe_pull,0.36853,1,0.34324,0,0,1,1,0,0.02056,2.83965,0.11107,0.01234,0.55,0.04283,0.36853,0.09811,0.06942,0.12783,0.29328,0.12,0.55000
1,12012,combined_fixture_stress_1_12012_clamp,combined_fixture_stress,adaptive_probe_then_act,clamp,unknown,clamp,release_clamp_pull,0.47452,1,0.22204,1,1,0,0,0,0.79780,1.87641,0.58958,0.16845,0.55,0.03665,0.47452,0.08647,0.05271,0.09247,0.25718,0.12,0.00000
1,12012,combined_fixture_stress_1_12012_clamp,combined_fixture_stress,particle_filter_fixture,clamp,unknown,clamp,release_clamp_pull,0.37160,1,0.28000,1,1,0,0,0,0.79200,1.87844,0.50588,0.24415,0.55,0.00499,0.37160,0.06598,0.04326,0.16879,0.34537,0.12,0.00000
1,12012,combined_fixture_stress_1_12012_clamp,combined_fixture_stress,latent_fixture_inference_v5,clamp,unknown,tether,cautious_probe_pull,0.32559,0,0.66000,0,0,1,1,0,0.00630,2.85074,0.02425,0.00059,0.55,0.03319,0.31490,0.07279,0.06426,0.18928,0.32559,0.12,0.55000
1,12013,combined_fixture_stress_1_12013_hinge,combined_fixture_stress,prototype_system_id,hinge,slot,hinge,pivot_rotate,0.82867,1,0.25000,1,1,0,0,0,0.79500,1.83365,0.63110,0.13609,0.55,0.00893,0.02372,0.82867,0.05301,0.02535,0.06033,0.12,0.00000
1,12013,combined_fixture_stress_1_12013_hinge,combined_fixture_stress,calibrated_prototype_system_id,hinge,slot,hinge,pivot_rotate,0.79215,1,0.25500,0,1,0,0,1,0.35752,1.83383,0.65116,0.12169,0.55,0.01246,0.01731,0.79215,0.12622,0.01793,0.03392,0.12,0.45000
1,12013,combined_fixture_stress_1_12013_hinge,combined_fixture_stress,random_forest_probe_classifier,hinge,slot,hinge,pivot_rotate,0.78163,1,0.24747,1,1,0,0,0,0.79525,1.83357,0.66064,0.11517,0.55,0.00347,0.09288,0.78163,0.09230,0.02016,0.00955,0.12,0.00000
1,12013,combined_fixture_stress_1_12013_hinge,combined_fixture_stress,bayesian_fixture_belief,hinge,slot,hinge,pivot_rotate,0.29319,1,0.29280,1,1,0,0,0,0.79072,1.83515,0.53745,0.21395,0.55,0.11053,0.12978,0.29319,0.22272,0.11988,0.12391,0.12,0.00000
1,12013,combined_fixture_stress_1_12013_hinge,combined_fixture_stress,robust_impedance_planner,hinge,slot,hinge,pivot_rotate,0.67178,1,0.33926,1,1,0,0,0,0.78607,1.83678,0.64123,0.12872,0.55,0.04421,0.05660,0.67178,0.10409,0.05345,0.06987,0.12,0.00000
1,12013,combined_fixture_stress_1_12013_hinge,combined_fixture_stress,adaptive_probe_then_act,hinge,slot,hinge,pivot_rotate,0.73313,1,0.20135,1,1,0,0,0,0.79987,1.83195,0.67313,0.10684,0.55,0.03841,0.04715,0.73313,0.08459,0.04406,0.05266,0.12,0.00000
1,12013,combined_fixture_stress_1_12013_hinge,combined_fixture_stress,particle_filter_fixture,hinge,slot,hinge,pivot_rotate,0.61042,1,0.28000,0,0,1,0,0,0.17200,2.05170,0.57366,0.32909,0.55,0.00790,0.14466,0.61042,0.15760,0.03909,0.04033,0.12,0.00000
1,12013,combined_fixture_stress_1_12013_hinge,combined_fixture_stress,latent_fixture_inference_v5,hinge,slot,hinge,cautious_probe_pull,0.41057,1,0.18126,0,0,0,1,1,0.30684,2.57325,0.08644,0.83460,0.55,0.03958,0.19190,0.41057,0.22405,0.07172,0.06217,0.12,1.00000
1,12014,combined_fixture_stress_1_12014_slot,combined_fixture_stress,prototype_system_id,slot,slot,slot,follow_slot_axis,0.81312,1,0.25000,0,0,1,0,0,0.17500,2.26953,0.65664,0.43118,0.55,0.01413,0.01830,0.05762,0.81312,0.04509,0.05175,0.12,0.00000
1,12014,combined_fixture_stress_1_12014_slot,combined_fixture_stress,calibrated_prototype_system_id,slot,slot,slot,follow_slot_axis,0.88106,1,0.25500,1,1,0,0,0,0.79450,2.05271,0.69738,0.09158,0.55,0.01404,0.01544,0.03289,0.88106,0.02666,0.02991,0.12,0.00000
1,12014,combined_fixture_stress_1_12014_slot,combined_fixture_stress,random_forest_probe_classifier,slot,slot,slot,follow_slot_axis,0.78985,1,0.24681,1,1,0,0,0,0.79532,2.05242,0.69068,0.09568,0.55,0.00101,0.19165,0.00551,0.78985,0.00838,0.00361,0.12,0.00000
1,12014,combined_fixture_stress_1_12014_slot,combined_fixture_stress,bayesian_fixture_belief,slot,slot,slot,follow_slot_axis,0.38919,1,0.29280,0,0,1,0,0,0.17072,2.27103,0.58033,0.33679,0.55,0.11184,0.13506,0.12222,0.38919,0.12231,0.11938,0.12,0.00000
1,12014,combined_fixture_stress_1_12014_slot,combined_fixture_stress,robust_impedance_planner,slot,slot,slot,follow_slot_axis,0.70158,1,0.35916,1,1,0,0,0,0.78408,2.05635,0.66914,0.10947,0.55,0.04641,0.05668,0.06823,0.70158,0.06262,0.06447,0.12,0.00000
1,12014,combined_fixture_stress_1_12014_slot,combined_fixture_stress,adaptive_probe_then_act,slot,slot,slot,follow_slot_axis,0.76257,1,0.19899,1,1,0,0,0,0.80010,2.05075,0.70780,0.08538,0.55,0.03957,0.04809,0.05163,0.76257,0.04884,0.04931,0.12,0.00000
1,12014,combined_fixture_stress_1_12014_slot,combined_fixture_stress,particle_filter_fixture,slot,slot,slot,follow_slot_axis,0.61490,1,0.28000,0,0,1,0,0,0.17200,2.27058,0.60123,0.36148,0.55,0.00637,0.28674,0.03326,0.61490,0.03120,0.02753,0.12,0.00000
1,12014,combined_fixture_stress_1_12014_slot,combined_fixture_stress,latent_fixture_inference_v5,slot,slot,slot,follow_slot_axis,0.44979,1,0.17851,0,0,1,0,0,0.18215,2.26703,0.65505,0.42909,0.55,0.03670,0.35223,0.05471,0.44979,0.05694,0.04963,0.12,0.00000
1,12015,combined_fixture_stress_1_12015_suction,combined_fixture_stress,prototype_system_id,suction,slot,suction,peel_then_translate,0.55998,1,0.25000,1,1,0,0,0,0.67500,2.01503,0.56369,0.19037,0.55,0.00966,0.11998,0.04004,0.18631,0.55998,0.08404,0.12,0.00000
1,12015,combined_fixture_stress_1_12015_suction,combined_fixture_stress,calibrated_prototype_system_id,suction,slot,suction,peel_then_translate,0.58327,1,0.25500,1,1,0,0,0,0.67450,2.01521,0.59306,0.16560,0.55,0.01313,0.08317,0.02730,0.23750,0.58327,0.05564,0.12,0.00000
1,12015,combined_fixture_stress_1_12015_suction,combined_fixture_stress,random_forest_probe_classifier,suction,slot,suction,peel_then_translate,0.87616,1,0.23991,0,0,0,1,0,0.30420,2.71468,0.66214,0.11415,0.55,0.00026,0.06060,0.00173,0.05495,0.87616,0.00630,0.12,0.55000
1,12015,combined_fixture_stress_1_12015_suction,combined_fixture_stress,bayesian_fixture_belief,suction,slot,suction,peel_then_translate,0.36582,1,0.29280,0,0,1,0,0,0.05072,2.23353,0.53463,0.28583,0.55,0.09611,0.12678,0.10081,0.19907,0.36582,0.11141,0.12,0.00000
1,12015,combined_fixture_stress_1_12015_suction,combined_fixture_stress,robust_impedance_planner,suction,slot,suction,peel_then_translate,0.53698,1,0.35193,1,1,0,0,0,0.66481,2.01860,0.59386,0.16495,0.55,0.03930,0.10873,0.05414,0.17933,0.53698,0.08152,0.12,0.00000
1,12015,combined_fixture_stress_1_12015_suction,combined_fixture_stress,adaptive_probe_then_act,suction,slot,suction,peel_then_translate,0.61393,1,0.21089,1,1,0,0,0,0.67891,2.01366,0.62846,0.13804,0.55,0.03381,0.09238,0.04181,0.15982,0.61393,0.05824,0.12,0.00000
1,12015,combined_fixture_stress_1_12015_suction,combined_fixture_stress,particle_filter_fixture,suction,slot,suction,peel_then_translate,0.71039,1,0.28000,1,1,0,0,0,0.67200,2.01608,0.57331,0.18207,0.55,0.00380,0.08940,0.02056,0.12400,0.71039,0.05185,0.12,0.00000
1,12015,combined_fixture_stress_1_12015_suction,combined_fixture_stress,latent_fixture_inference_v5,suction,slot,suction,peel_then_translate,0.65303,1,0.16429,0,0,1,0,0,0.06357,2.22903,0.65783,0.43274,0.55,0.03032,0.09216,0.03971,0.12421,0.65303,0.06057,0.12,0.00000
1,12016,combined_fixture_stress_1_12016_tether,combined_fixture_stress,prototype_system_id,tether,unknown,tether,unwind_tether,0.51291,1,0.25000,0,0,0,0,1,0.30375,1.97872,0.53795,0.21349,0.55,0.01433,0.14403,0.17929,0.06177,0.08767,0.51291,0.12,0.45000
1,12016,combined_fixture_stress_1_12016_tether,combined_fixture_stress,calibrated_prototype_system_id,tether,unknown,tether,unwind_tether,0.55619,1,0.25500,1,1,0,0,0,0.67450,1.97889,0.57045,0.18451,0.55,0.03103,0.12304,0.15595,0.05762,0.07618,0.55619,0.12,0.00000
1,12016,combined_fixture_stress_1_12016_tether,combined_fixture_stress,random_forest_probe_classifier,tether,unknown,tether,unwind_tether,0.78881,1,0.24690,1,1,0,0,0,0.67531,1.97861,0.62458,0.14094,0.55,0.00145,0.12272,0.05722,0.01536,0.01444,0.78881,0.12,0.00000
1,12016,combined_fixture_stress_1_12016_tether,combined_fixture_stress,bayesian_fixture_belief,tether,unknown,tether,unwind_tether,0.29810,1,0.29280,1,1,0,0,0,0.67072,1.98021,0.50623,0.24381,0.55,0.10668,0.19449,0.14583,0.12490,0.12999,0.29810,0.12,0.00000
1,12016,combined_fixture_stress_1_12016_tether,combined_fixture_stress,robust_impedance_planner,tether,unknown,tether,cautious_probe_pull,0.47975,1,0.34863,0,0,1,1,0,0.02031,2.89917,0.19078,0.03640,0.55,0.04516,0.15151,0.15684,0.07504,0.09170,0.47975,0.12,0.55000
1,12016,combined_fixture_stress_1_12016_tether,combined_fixture_stress,adaptive_probe_then_act,tether,unknown,tether,unwind_tether,0.53849,1,0.21692,1,1,0,0,0,0.67831,1.97756,0.59459,0.16436,0.55,0.03826,0.10974,0.19041,0.05649,0.06661,0.53849,0.12,0.00000
1,12016,combined_fixture_stress_1_12016_tether,combined_fixture_stress,particle_filter_fixture,tether,unknown,tether,unwind_tether,0.48807,1,0.28000,1,1,0,0,0,0.67200,1.97977,0.51734,0.23296,0.55,0.00766,0.26037,0.12444,0.05281,0.06667,0.48807,0.12,0.00000
1,12016,combined_fixture_stress_1_12016_tether,combined_fixture_stress,latent_fixture_inference_v5,tether,unknown,tether,cautious_probe_pull,0.40704,1,0.18151,1,1,0,0,0,0.68185,1.97632,0.21971,0.60886,0.55,0.03620,0.29089,0.11101,0.07414,0.08073,0.40704,0.12,0.00000
1,12017,combined_fixture_stress_1_12017_free,combined_fixture_stress,prototype_system_id,free,unknown,free,direct_translate,0.94578,1,0.25000,0,1,0,0,1,0.35775,2.05688,0.76117,0.05704,0.55,0.94578,0.00208,0.01399,0.01848,0.00582,0.01385,0.12,0.45000
1,12017,combined_fixture_stress_1_12017_free,combined_fixture_stress,calibrated_prototype_system_id,free,unknown,free,direct_translate,0.85554,1,0.25500,1,1,0,0,0,0.79450,2.05706,0.76898,0.05337,0.55,0.85554,0.02689,0.02957,0.03089,0.02756,0.02954,0.12,0.00000
1,12017,combined_fixture_stress_1_12017_free,combined_fixture_stress,random_forest_probe_classifier,free,unknown,free,direct_translate,0.76872,1,0.24850,1,1,0,0,0,0.79515,2.05683,0.76068,0.05728,0.55,0.76872,0.04354,0.06158,0.05964,0.03437,0.03215,0.12,0.00000
1,12017,combined_fixture_stress_1_12017_free,combined_fixture_stress,bayesian_fixture_belief,free,unknown,free,direct_translate,0.32009,1,0.29280,0,1,0,1,1,0.35582,2.75838,0.63156,0.13575,0.55,0.32009,0.12893,0.13998,0.14281,0.13173,0.13647,0.12,1.00000
1,12017,combined_fixture_stress_1_12017_free,combined_fixture_stress,robust_impedance_planner,free,unknown,free,direct_translate,0.72815,1,0.35956,0,0,1,0,0,0.16404,2.27772,0.74838,0.56007,0.55,0.72815,0.04933,0.05671,0.05921,0.05126,0.05533,0.12,0.00000
1,12017,combined_fixture_stress_1_12017_free,combined_fixture_stress,adaptive_probe_then_act,free,unknown,free,direct_translate,0.76371,1,0.19890,1,0,0,0,0,0.80011,2.05510,0.78277,0.04719,0.55,0.76371,0.04395,0.04893,0.05048,0.04521,0.04771,0.12,0.00000
1,12017,combined_fixture_stress_1_12017_free,combined_fixture_stress,particle_filter_fixture,free,unknown,free,direct_translate,0.64469,1,0.28000,1,1,0,0,0,0.79200,2.05793,0.67890,0.10311,0.55,0.64469,0.06408,0.09452,0.09343,0.05183,0.05145,0.12,0.00000
1,12017,combined_fixture_stress_1_12017_free,combined_fixture_stress,latent_fixture_inference_v5,free,unknown,free,cautious_probe_pull,0.41734,1,0.18079,0,1,0,1,1,0.30686,2.79646,0.45497,0.29706,0.55,0.41734,0.10908,0.14281,0.14112,0.09544,0.09420,0.12,1.00000
1,12018,combined_fixture_stress_1_12018_clamp,combined_fixture_stress,prototype_system_id,clamp,unknown,clamp,release_clamp_pull,0.44965,1,0.25000,1,1,0,0,0,0.79500,1.88134,0.53537,0.21588,0.55,0.00571,0.44965,0.06932,0.02995,0.26143,0.18393,0.12,0.00000
1,12018,combined_fixture_stress_1_12018_clamp,combined_fixture_stress,calibrated_prototype_system_id,clamp,unknown,clamp,release_clamp_pull,0.46988,1,0.25500,0,0,1,0,0,0.17450,2.09851,0.56323,0.31722,0.55,0.02793,0.46988,0.06275,0.03837,0.24079,0.16027,0.12,0.00000
1,12018,combined_fixture_stress_1_12018_clamp,combined_fixture_stress,random_forest_probe_classifier,clamp,unknown,clamp,release_clamp_pull,0.59991,1,0.26201,1,1,0,0,0,0.79380,1.88176,0.59432,0.16458,0.55,0.00027,0.59991,0.05020,0.00266,0.31289,0.03408,0.12,0.00000
1,12018,combined_fixture_stress_1_12018_clamp,combined_fixture_stress,bayesian_fixture_belief,clamp,unknown,suction,peel_then_translate,0.26901,0,0.79000,0,0,1,0,0,0.00100,2.15924,0.01591,0.00025,0.55,0.10600,0.22334,0.12152,0.11143,0.26901,0.16869,0.12,0.00000
1,12018,combined_fixture_stress_1_12018_clamp,combined_fixture_stress,robust_impedance_planner,clamp,unknown,clamp,cautious_probe_pull,0.39583,1,0.34360,0,0,1,0,1,0.02054,2.14361,0.11201,0.01255,0.55,0.04178,0.39583,0.07782,0.05369,0.26249,0.16839,0.12,0.45000
1,12018,combined_fixture_stress_1_12018_clamp,combined_fixture_stress,adaptive_probe_then_act,clamp,unknown,clamp,release_clamp_pull,0.45757,1,0.22339,1,1,0,0,0,0.79766,1.88041,0.58595,0.17144,0.55,0.03663,0.45757,0.12352,0.04320,0.22128,0.11781,0.12,0.00000
1,12018,combined_fixture_stress_1_12018_clamp,combined_fixture_stress,particle_filter_fixture,clamp,unknown,suction,peel_then_translate,0.42758,0,0.78000,0,0,1,0,1,0.00090,2.15889,0.01679,0.00028,0.55,0.00226,0.35188,0.04435,0.01693,0.42758,0.15699,0.12,0.45000
1,12018,combined_fixture_stress_1_12018_clamp,combined_fixture_stress,latent_fixture_inference_v5,clamp,unknown,suction,peel_then_translate,0.44737,0,0.66000,0,0,1,0,0,0.01400,2.15469,0.01691,0.00029,0.55,0.03278,0.26438,0.06092,0.04246,0.44737,0.15209,0.12,0.00000
